statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
110,按登記日期分,10010130,嘉義縣中埔鄉,男,單胎,146
110,按登記日期分,10010130,嘉義縣中埔鄉,男,雙胞胎,4
110,按登記日期分,10010130,嘉義縣中埔鄉,男,3胞胎,0
110,按登記日期分,10010130,嘉義縣中埔鄉,男,4胞胎,0
110,按登記日期分,10010130,嘉義縣中埔鄉,男,5胞胎以上,0
110,按登記日期分,10010130,嘉義縣中埔鄉,女,單胎,136
110,按登記日期分,10010130,嘉義縣中埔鄉,女,雙胞胎,2
110,按登記日期分,10010130,嘉義縣中埔鄉,女,3胞胎,0
110,按登記日期分,10010130,嘉義縣中埔鄉,女,4胞胎,0
110,按登記日期分,10010130,嘉義縣中埔鄉,女,5胞胎以上,0
110,按登記日期分,10010140,嘉義縣竹崎鄉,男,單胎,123
110,按登記日期分,10010140,嘉義縣竹崎鄉,男,雙胞胎,3
110,按登記日期分,10010140,嘉義縣竹崎鄉,男,3胞胎,0
110,按登記日期分,10010140,嘉義縣竹崎鄉,男,4胞胎,0
110,按登記日期分,10010140,嘉義縣竹崎鄉,男,5胞胎以上,0
110,按登記日期分,10010140,嘉義縣竹崎鄉,女,單胎,110
110,按登記日期分,10010140,嘉義縣竹崎鄉,女,雙胞胎,4
110,按登記日期分,10010140,嘉義縣竹崎鄉,女,3胞胎,0
110,按登記日期分,10010140,嘉義縣竹崎鄉,女,4胞胎,0
110,按登記日期分,10010140,嘉義縣竹崎鄉,女,5胞胎以上,0
110,按登記日期分,10010150,嘉義縣梅山鄉,男,單胎,47
110,按登記日期分,10010150,嘉義縣梅山鄉,男,雙胞胎,5
110,按登記日期分,10010150,嘉義縣梅山鄉,男,3胞胎,0
110,按登記日期分,10010150,嘉義縣梅山鄉,男,4胞胎,0
110,按登記日期分,10010150,嘉義縣梅山鄉,男,5胞胎以上,0
110,按登記日期分,10010150,嘉義縣梅山鄉,女,單胎,41
110,按登記日期分,10010150,嘉義縣梅山鄉,女,雙胞胎,3
110,按登記日期分,10010150,嘉義縣梅山鄉,女,3胞胎,0
110,按登記日期分,10010150,嘉義縣梅山鄉,女,4胞胎,0
110,按登記日期分,10010150,嘉義縣梅山鄉,女,5胞胎以上,0
110,按登記日期分,10010160,嘉義縣番路鄉,男,單胎,26
110,按登記日期分,10010160,嘉義縣番路鄉,男,雙胞胎,0
110,按登記日期分,10010160,嘉義縣番路鄉,男,3胞胎,0
110,按登記日期分,10010160,嘉義縣番路鄉,男,4胞胎,0
110,按登記日期分,10010160,嘉義縣番路鄉,男,5胞胎以上,0
110,按登記日期分,10010160,嘉義縣番路鄉,女,單胎,25
110,按登記日期分,10010160,嘉義縣番路鄉,女,雙胞胎,2
110,按登記日期分,10010160,嘉義縣番路鄉,女,3胞胎,0
110,按登記日期分,10010160,嘉義縣番路鄉,女,4胞胎,0
110,按登記日期分,10010160,嘉義縣番路鄉,女,5胞胎以上,0
110,按登記日期分,10010170,嘉義縣大埔鄉,男,單胎,25
110,按登記日期分,10010170,嘉義縣大埔鄉,男,雙胞胎,0
110,按登記日期分,10010170,嘉義縣大埔鄉,男,3胞胎,0
110,按登記日期分,10010170,嘉義縣大埔鄉,男,4胞胎,0
110,按登記日期分,10010170,嘉義縣大埔鄉,男,5胞胎以上,0
110,按登記日期分,10010170,嘉義縣大埔鄉,女,單胎,11
110,按登記日期分,10010170,嘉義縣大埔鄉,女,雙胞胎,2
110,按登記日期分,10010170,嘉義縣大埔鄉,女,3胞胎,0
110,按登記日期分,10010170,嘉義縣大埔鄉,女,4胞胎,0
110,按登記日期分,10010170,嘉義縣大埔鄉,女,5胞胎以上,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,男,單胎,12
110,按登記日期分,10010180,嘉義縣阿里山鄉,男,雙胞胎,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,男,3胞胎,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,男,4胞胎,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,男,5胞胎以上,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,女,單胎,16
110,按登記日期分,10010180,嘉義縣阿里山鄉,女,雙胞胎,2
110,按登記日期分,10010180,嘉義縣阿里山鄉,女,3胞胎,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,女,4胞胎,0
110,按登記日期分,10010180,嘉義縣阿里山鄉,女,5胞胎以上,0
110,按登記日期分,10013010,屏東縣屏東市,男,單胎,476
110,按登記日期分,10013010,屏東縣屏東市,男,雙胞胎,14
110,按登記日期分,10013010,屏東縣屏東市,男,3胞胎,3
110,按登記日期分,10013010,屏東縣屏東市,男,4胞胎,0
110,按登記日期分,10013010,屏東縣屏東市,男,5胞胎以上,0
110,按登記日期分,10013010,屏東縣屏東市,女,單胎,449
110,按登記日期分,10013010,屏東縣屏東市,女,雙胞胎,14
110,按登記日期分,10013010,屏東縣屏東市,女,3胞胎,3
110,按登記日期分,10013010,屏東縣屏東市,女,4胞胎,0
110,按登記日期分,10013010,屏東縣屏東市,女,5胞胎以上,0
110,按登記日期分,10013020,屏東縣潮州鎮,男,單胎,130
110,按登記日期分,10013020,屏東縣潮州鎮,男,雙胞胎,4
110,按登記日期分,10013020,屏東縣潮州鎮,男,3胞胎,0
110,按登記日期分,10013020,屏東縣潮州鎮,男,4胞胎,0
110,按登記日期分,10013020,屏東縣潮州鎮,男,5胞胎以上,0
110,按登記日期分,10013020,屏東縣潮州鎮,女,單胎,118
110,按登記日期分,10013020,屏東縣潮州鎮,女,雙胞胎,2
110,按登記日期分,10013020,屏東縣潮州鎮,女,3胞胎,0
110,按登記日期分,10013020,屏東縣潮州鎮,女,4胞胎,0
110,按登記日期分,10013020,屏東縣潮州鎮,女,5胞胎以上,0
110,按登記日期分,10013030,屏東縣東港鎮,男,單胎,93
110,按登記日期分,10013030,屏東縣東港鎮,男,雙胞胎,7
110,按登記日期分,10013030,屏東縣東港鎮,男,3胞胎,0
110,按登記日期分,10013030,屏東縣東港鎮,男,4胞胎,0
110,按登記日期分,10013030,屏東縣東港鎮,男,5胞胎以上,0
110,按登記日期分,10013030,屏東縣東港鎮,女,單胎,83
110,按登記日期分,10013030,屏東縣東港鎮,女,雙胞胎,1
110,按登記日期分,10013030,屏東縣東港鎮,女,3胞胎,0
110,按登記日期分,10013030,屏東縣東港鎮,女,4胞胎,0
110,按登記日期分,10013030,屏東縣東港鎮,女,5胞胎以上,0
110,按登記日期分,10013040,屏東縣恆春鎮,男,單胎,131
110,按登記日期分,10013040,屏東縣恆春鎮,男,雙胞胎,2
110,按登記日期分,10013040,屏東縣恆春鎮,男,3胞胎,1
110,按登記日期分,10013040,屏東縣恆春鎮,男,4胞胎,0
110,按登記日期分,10013040,屏東縣恆春鎮,男,5胞胎以上,0
110,按登記日期分,10013040,屏東縣恆春鎮,女,單胎,130
110,按登記日期分,10013040,屏東縣恆春鎮,女,雙胞胎,8
110,按登記日期分,10013040,屏東縣恆春鎮,女,3胞胎,2
110,按登記日期分,10013040,屏東縣恆春鎮,女,4胞胎,0
110,按登記日期分,10013040,屏東縣恆春鎮,女,5胞胎以上,0
110,按登記日期分,10013050,屏東縣萬丹鄉,男,單胎,121
110,按登記日期分,10013050,屏東縣萬丹鄉,男,雙胞胎,5
110,按登記日期分,10013050,屏東縣萬丹鄉,男,3胞胎,0
110,按登記日期分,10013050,屏東縣萬丹鄉,男,4胞胎,0
110,按登記日期分,10013050,屏東縣萬丹鄉,男,5胞胎以上,0
110,按登記日期分,10013050,屏東縣萬丹鄉,女,單胎,124
110,按登記日期分,10013050,屏東縣萬丹鄉,女,雙胞胎,5
110,按登記日期分,10013050,屏東縣萬丹鄉,女,3胞胎,0
110,按登記日期分,10013050,屏東縣萬丹鄉,女,4胞胎,0
110,按登記日期分,10013050,屏東縣萬丹鄉,女,5胞胎以上,0
110,按登記日期分,10013060,屏東縣長治鄉,男,單胎,49
110,按登記日期分,10013060,屏東縣長治鄉,男,雙胞胎,1
110,按登記日期分,10013060,屏東縣長治鄉,男,3胞胎,0
110,按登記日期分,10013060,屏東縣長治鄉,男,4胞胎,0
110,按登記日期分,10013060,屏東縣長治鄉,男,5胞胎以上,0
110,按登記日期分,10013060,屏東縣長治鄉,女,單胎,59
110,按登記日期分,10013060,屏東縣長治鄉,女,雙胞胎,1
110,按登記日期分,10013060,屏東縣長治鄉,女,3胞胎,0
110,按登記日期分,10013060,屏東縣長治鄉,女,4胞胎,0
110,按登記日期分,10013060,屏東縣長治鄉,女,5胞胎以上,0
110,按登記日期分,10013070,屏東縣麟洛鄉,男,單胎,18
110,按登記日期分,10013070,屏東縣麟洛鄉,男,雙胞胎,2
110,按登記日期分,10013070,屏東縣麟洛鄉,男,3胞胎,0
110,按登記日期分,10013070,屏東縣麟洛鄉,男,4胞胎,0
110,按登記日期分,10013070,屏東縣麟洛鄉,男,5胞胎以上,0
110,按登記日期分,10013070,屏東縣麟洛鄉,女,單胎,28
110,按登記日期分,10013070,屏東縣麟洛鄉,女,雙胞胎,2
110,按登記日期分,10013070,屏東縣麟洛鄉,女,3胞胎,0
110,按登記日期分,10013070,屏東縣麟洛鄉,女,4胞胎,0
110,按登記日期分,10013070,屏東縣麟洛鄉,女,5胞胎以上,0
110,按登記日期分,10013080,屏東縣九如鄉,男,單胎,63
110,按登記日期分,10013080,屏東縣九如鄉,男,雙胞胎,2
110,按登記日期分,10013080,屏東縣九如鄉,男,3胞胎,0
110,按登記日期分,10013080,屏東縣九如鄉,男,4胞胎,0
110,按登記日期分,10013080,屏東縣九如鄉,男,5胞胎以上,0
110,按登記日期分,10013080,屏東縣九如鄉,女,單胎,53
110,按登記日期分,10013080,屏東縣九如鄉,女,雙胞胎,0
110,按登記日期分,10013080,屏東縣九如鄉,女,3胞胎,0
110,按登記日期分,10013080,屏東縣九如鄉,女,4胞胎,0
110,按登記日期分,10013080,屏東縣九如鄉,女,5胞胎以上,0
110,按登記日期分,10013090,屏東縣里港鄉,男,單胎,121
110,按登記日期分,10013090,屏東縣里港鄉,男,雙胞胎,5
110,按登記日期分,10013090,屏東縣里港鄉,男,3胞胎,0
110,按登記日期分,10013090,屏東縣里港鄉,男,4胞胎,0
110,按登記日期分,10013090,屏東縣里港鄉,男,5胞胎以上,0
110,按登記日期分,10013090,屏東縣里港鄉,女,單胎,117
110,按登記日期分,10013090,屏東縣里港鄉,女,雙胞胎,1
110,按登記日期分,10013090,屏東縣里港鄉,女,3胞胎,0
110,按登記日期分,10013090,屏東縣里港鄉,女,4胞胎,0
110,按登記日期分,10013090,屏東縣里港鄉,女,5胞胎以上,0
110,按登記日期分,10013100,屏東縣鹽埔鄉,男,單胎,63
110,按登記日期分,10013100,屏東縣鹽埔鄉,男,雙胞胎,3
110,按登記日期分,10013100,屏東縣鹽埔鄉,男,3胞胎,0
110,按登記日期分,10013100,屏東縣鹽埔鄉,男,4胞胎,0
110,按登記日期分,10013100,屏東縣鹽埔鄉,男,5胞胎以上,0
110,按登記日期分,10013100,屏東縣鹽埔鄉,女,單胎,66
110,按登記日期分,10013100,屏東縣鹽埔鄉,女,雙胞胎,1
110,按登記日期分,10013100,屏東縣鹽埔鄉,女,3胞胎,0
110,按登記日期分,10013100,屏東縣鹽埔鄉,女,4胞胎,0
110,按登記日期分,10013100,屏東縣鹽埔鄉,女,5胞胎以上,0
110,按登記日期分,10013110,屏東縣高樹鄉,男,單胎,84
110,按登記日期分,10013110,屏東縣高樹鄉,男,雙胞胎,2
110,按登記日期分,10013110,屏東縣高樹鄉,男,3胞胎,0
110,按登記日期分,10013110,屏東縣高樹鄉,男,4胞胎,0
110,按登記日期分,10013110,屏東縣高樹鄉,男,5胞胎以上,0
110,按登記日期分,10013110,屏東縣高樹鄉,女,單胎,67
110,按登記日期分,10013110,屏東縣高樹鄉,女,雙胞胎,0
110,按登記日期分,10013110,屏東縣高樹鄉,女,3胞胎,0
110,按登記日期分,10013110,屏東縣高樹鄉,女,4胞胎,0
110,按登記日期分,10013110,屏東縣高樹鄉,女,5胞胎以上,0
110,按登記日期分,10013120,屏東縣萬巒鄉,男,單胎,69
110,按登記日期分,10013120,屏東縣萬巒鄉,男,雙胞胎,1
110,按登記日期分,10013120,屏東縣萬巒鄉,男,3胞胎,0
110,按登記日期分,10013120,屏東縣萬巒鄉,男,4胞胎,0
110,按登記日期分,10013120,屏東縣萬巒鄉,男,5胞胎以上,0
110,按登記日期分,10013120,屏東縣萬巒鄉,女,單胎,54
110,按登記日期分,10013120,屏東縣萬巒鄉,女,雙胞胎,1
110,按登記日期分,10013120,屏東縣萬巒鄉,女,3胞胎,0
110,按登記日期分,10013120,屏東縣萬巒鄉,女,4胞胎,0
110,按登記日期分,10013120,屏東縣萬巒鄉,女,5胞胎以上,0
110,按登記日期分,10013130,屏東縣內埔鄉,男,單胎,79
110,按登記日期分,10013130,屏東縣內埔鄉,男,雙胞胎,6
110,按登記日期分,10013130,屏東縣內埔鄉,男,3胞胎,0
110,按登記日期分,10013130,屏東縣內埔鄉,男,4胞胎,0
110,按登記日期分,10013130,屏東縣內埔鄉,男,5胞胎以上,0
110,按登記日期分,10013130,屏東縣內埔鄉,女,單胎,76
110,按登記日期分,10013130,屏東縣內埔鄉,女,雙胞胎,2
110,按登記日期分,10013130,屏東縣內埔鄉,女,3胞胎,0
110,按登記日期分,10013130,屏東縣內埔鄉,女,4胞胎,0
110,按登記日期分,10013130,屏東縣內埔鄉,女,5胞胎以上,0
110,按登記日期分,10013140,屏東縣竹田鄉,男,單胎,32
110,按登記日期分,10013140,屏東縣竹田鄉,男,雙胞胎,0
110,按登記日期分,10013140,屏東縣竹田鄉,男,3胞胎,0
110,按登記日期分,10013140,屏東縣竹田鄉,男,4胞胎,0
110,按登記日期分,10013140,屏東縣竹田鄉,男,5胞胎以上,0
110,按登記日期分,10013140,屏東縣竹田鄉,女,單胎,31
110,按登記日期分,10013140,屏東縣竹田鄉,女,雙胞胎,0
110,按登記日期分,10013140,屏東縣竹田鄉,女,3胞胎,0
110,按登記日期分,10013140,屏東縣竹田鄉,女,4胞胎,0
110,按登記日期分,10013140,屏東縣竹田鄉,女,5胞胎以上,0
110,按登記日期分,10013150,屏東縣新埤鄉,男,單胎,30
110,按登記日期分,10013150,屏東縣新埤鄉,男,雙胞胎,0
110,按登記日期分,10013150,屏東縣新埤鄉,男,3胞胎,0
110,按登記日期分,10013150,屏東縣新埤鄉,男,4胞胎,0
110,按登記日期分,10013150,屏東縣新埤鄉,男,5胞胎以上,0
110,按登記日期分,10013150,屏東縣新埤鄉,女,單胎,28
110,按登記日期分,10013150,屏東縣新埤鄉,女,雙胞胎,0
110,按登記日期分,10013150,屏東縣新埤鄉,女,3胞胎,0
110,按登記日期分,10013150,屏東縣新埤鄉,女,4胞胎,0
110,按登記日期分,10013150,屏東縣新埤鄉,女,5胞胎以上,0
110,按登記日期分,10013160,屏東縣枋寮鄉,男,單胎,57
110,按登記日期分,10013160,屏東縣枋寮鄉,男,雙胞胎,0
110,按登記日期分,10013160,屏東縣枋寮鄉,男,3胞胎,0
110,按登記日期分,10013160,屏東縣枋寮鄉,男,4胞胎,0
110,按登記日期分,10013160,屏東縣枋寮鄉,男,5胞胎以上,0
110,按登記日期分,10013160,屏東縣枋寮鄉,女,單胎,59
110,按登記日期分,10013160,屏東縣枋寮鄉,女,雙胞胎,2
110,按登記日期分,10013160,屏東縣枋寮鄉,女,3胞胎,0
110,按登記日期分,10013160,屏東縣枋寮鄉,女,4胞胎,0
110,按登記日期分,10013160,屏東縣枋寮鄉,女,5胞胎以上,0
110,按登記日期分,10013170,屏東縣新園鄉,男,單胎,68
110,按登記日期分,10013170,屏東縣新園鄉,男,雙胞胎,0
110,按登記日期分,10013170,屏東縣新園鄉,男,3胞胎,0
110,按登記日期分,10013170,屏東縣新園鄉,男,4胞胎,0
110,按登記日期分,10013170,屏東縣新園鄉,男,5胞胎以上,0
110,按登記日期分,10013170,屏東縣新園鄉,女,單胎,64
110,按登記日期分,10013170,屏東縣新園鄉,女,雙胞胎,0
110,按登記日期分,10013170,屏東縣新園鄉,女,3胞胎,0
110,按登記日期分,10013170,屏東縣新園鄉,女,4胞胎,0
110,按登記日期分,10013170,屏東縣新園鄉,女,5胞胎以上,0
110,按登記日期分,10013180,屏東縣崁頂鄉,男,單胎,25
110,按登記日期分,10013180,屏東縣崁頂鄉,男,雙胞胎,0
110,按登記日期分,10013180,屏東縣崁頂鄉,男,3胞胎,0
110,按登記日期分,10013180,屏東縣崁頂鄉,男,4胞胎,0
110,按登記日期分,10013180,屏東縣崁頂鄉,男,5胞胎以上,0
110,按登記日期分,10013180,屏東縣崁頂鄉,女,單胎,25
110,按登記日期分,10013180,屏東縣崁頂鄉,女,雙胞胎,0
110,按登記日期分,10013180,屏東縣崁頂鄉,女,3胞胎,0
110,按登記日期分,10013180,屏東縣崁頂鄉,女,4胞胎,0
110,按登記日期分,10013180,屏東縣崁頂鄉,女,5胞胎以上,0
110,按登記日期分,10013190,屏東縣林邊鄉,男,單胎,48
110,按登記日期分,10013190,屏東縣林邊鄉,男,雙胞胎,0
110,按登記日期分,10013190,屏東縣林邊鄉,男,3胞胎,0
110,按登記日期分,10013190,屏東縣林邊鄉,男,4胞胎,0
110,按登記日期分,10013190,屏東縣林邊鄉,男,5胞胎以上,0
110,按登記日期分,10013190,屏東縣林邊鄉,女,單胎,32
110,按登記日期分,10013190,屏東縣林邊鄉,女,雙胞胎,0
110,按登記日期分,10013190,屏東縣林邊鄉,女,3胞胎,0
110,按登記日期分,10013190,屏東縣林邊鄉,女,4胞胎,0
110,按登記日期分,10013190,屏東縣林邊鄉,女,5胞胎以上,0
110,按登記日期分,10013200,屏東縣南州鄉,男,單胎,18
110,按登記日期分,10013200,屏東縣南州鄉,男,雙胞胎,0
110,按登記日期分,10013200,屏東縣南州鄉,男,3胞胎,0
110,按登記日期分,10013200,屏東縣南州鄉,男,4胞胎,0
110,按登記日期分,10013200,屏東縣南州鄉,男,5胞胎以上,0
110,按登記日期分,10013200,屏東縣南州鄉,女,單胎,18
110,按登記日期分,10013200,屏東縣南州鄉,女,雙胞胎,0
110,按登記日期分,10013200,屏東縣南州鄉,女,3胞胎,0
110,按登記日期分,10013200,屏東縣南州鄉,女,4胞胎,0
110,按登記日期分,10013200,屏東縣南州鄉,女,5胞胎以上,0
110,按登記日期分,10013210,屏東縣佳冬鄉,男,單胎,55
110,按登記日期分,10013210,屏東縣佳冬鄉,男,雙胞胎,0
110,按登記日期分,10013210,屏東縣佳冬鄉,男,3胞胎,0
110,按登記日期分,10013210,屏東縣佳冬鄉,男,4胞胎,0
110,按登記日期分,10013210,屏東縣佳冬鄉,男,5胞胎以上,0
110,按登記日期分,10013210,屏東縣佳冬鄉,女,單胎,51
110,按登記日期分,10013210,屏東縣佳冬鄉,女,雙胞胎,0
110,按登記日期分,10013210,屏東縣佳冬鄉,女,3胞胎,0
110,按登記日期分,10013210,屏東縣佳冬鄉,女,4胞胎,0
110,按登記日期分,10013210,屏東縣佳冬鄉,女,5胞胎以上,0
110,按登記日期分,10013220,屏東縣琉球鄉,男,單胎,31
110,按登記日期分,10013220,屏東縣琉球鄉,男,雙胞胎,0
110,按登記日期分,10013220,屏東縣琉球鄉,男,3胞胎,0
110,按登記日期分,10013220,屏東縣琉球鄉,男,4胞胎,0
110,按登記日期分,10013220,屏東縣琉球鄉,男,5胞胎以上,0
110,按登記日期分,10013220,屏東縣琉球鄉,女,單胎,22
110,按登記日期分,10013220,屏東縣琉球鄉,女,雙胞胎,0
110,按登記日期分,10013220,屏東縣琉球鄉,女,3胞胎,0
110,按登記日期分,10013220,屏東縣琉球鄉,女,4胞胎,0
110,按登記日期分,10013220,屏東縣琉球鄉,女,5胞胎以上,0
110,按登記日期分,10013230,屏東縣車城鄉,男,單胎,19
110,按登記日期分,10013230,屏東縣車城鄉,男,雙胞胎,0
110,按登記日期分,10013230,屏東縣車城鄉,男,3胞胎,0
110,按登記日期分,10013230,屏東縣車城鄉,男,4胞胎,0
110,按登記日期分,10013230,屏東縣車城鄉,男,5胞胎以上,0
110,按登記日期分,10013230,屏東縣車城鄉,女,單胎,18
110,按登記日期分,10013230,屏東縣車城鄉,女,雙胞胎,0
110,按登記日期分,10013230,屏東縣車城鄉,女,3胞胎,0
110,按登記日期分,10013230,屏東縣車城鄉,女,4胞胎,0
110,按登記日期分,10013230,屏東縣車城鄉,女,5胞胎以上,0
110,按登記日期分,10013240,屏東縣滿州鄉,男,單胎,12
110,按登記日期分,10013240,屏東縣滿州鄉,男,雙胞胎,0
110,按登記日期分,10013240,屏東縣滿州鄉,男,3胞胎,0
110,按登記日期分,10013240,屏東縣滿州鄉,男,4胞胎,0
110,按登記日期分,10013240,屏東縣滿州鄉,男,5胞胎以上,0
110,按登記日期分,10013240,屏東縣滿州鄉,女,單胎,7
110,按登記日期分,10013240,屏東縣滿州鄉,女,雙胞胎,0
110,按登記日期分,10013240,屏東縣滿州鄉,女,3胞胎,0
110,按登記日期分,10013240,屏東縣滿州鄉,女,4胞胎,0
110,按登記日期分,10013240,屏東縣滿州鄉,女,5胞胎以上,0
110,按登記日期分,10013250,屏東縣枋山鄉,男,單胎,10
110,按登記日期分,10013250,屏東縣枋山鄉,男,雙胞胎,0
110,按登記日期分,10013250,屏東縣枋山鄉,男,3胞胎,0
110,按登記日期分,10013250,屏東縣枋山鄉,男,4胞胎,0
110,按登記日期分,10013250,屏東縣枋山鄉,男,5胞胎以上,0
110,按登記日期分,10013250,屏東縣枋山鄉,女,單胎,9
110,按登記日期分,10013250,屏東縣枋山鄉,女,雙胞胎,0
110,按登記日期分,10013250,屏東縣枋山鄉,女,3胞胎,0
110,按登記日期分,10013250,屏東縣枋山鄉,女,4胞胎,0
110,按登記日期分,10013250,屏東縣枋山鄉,女,5胞胎以上,0
110,按登記日期分,10013260,屏東縣三地門鄉,男,單胎,34
110,按登記日期分,10013260,屏東縣三地門鄉,男,雙胞胎,0
110,按登記日期分,10013260,屏東縣三地門鄉,男,3胞胎,0
110,按登記日期分,10013260,屏東縣三地門鄉,男,4胞胎,0
110,按登記日期分,10013260,屏東縣三地門鄉,男,5胞胎以上,0
110,按登記日期分,10013260,屏東縣三地門鄉,女,單胎,32
110,按登記日期分,10013260,屏東縣三地門鄉,女,雙胞胎,0
110,按登記日期分,10013260,屏東縣三地門鄉,女,3胞胎,0
110,按登記日期分,10013260,屏東縣三地門鄉,女,4胞胎,0
110,按登記日期分,10013260,屏東縣三地門鄉,女,5胞胎以上,0
110,按登記日期分,10013270,屏東縣霧臺鄉,男,單胎,10
110,按登記日期分,10013270,屏東縣霧臺鄉,男,雙胞胎,0
110,按登記日期分,10013270,屏東縣霧臺鄉,男,3胞胎,0
110,按登記日期分,10013270,屏東縣霧臺鄉,男,4胞胎,0
110,按登記日期分,10013270,屏東縣霧臺鄉,男,5胞胎以上,0
110,按登記日期分,10013270,屏東縣霧臺鄉,女,單胎,18
110,按登記日期分,10013270,屏東縣霧臺鄉,女,雙胞胎,0
110,按登記日期分,10013270,屏東縣霧臺鄉,女,3胞胎,0
110,按登記日期分,10013270,屏東縣霧臺鄉,女,4胞胎,0
110,按登記日期分,10013270,屏東縣霧臺鄉,女,5胞胎以上,0
110,按登記日期分,10013280,屏東縣瑪家鄉,男,單胎,21
110,按登記日期分,10013280,屏東縣瑪家鄉,男,雙胞胎,0
110,按登記日期分,10013280,屏東縣瑪家鄉,男,3胞胎,0
110,按登記日期分,10013280,屏東縣瑪家鄉,男,4胞胎,0
110,按登記日期分,10013280,屏東縣瑪家鄉,男,5胞胎以上,0
110,按登記日期分,10013280,屏東縣瑪家鄉,女,單胎,17
110,按登記日期分,10013280,屏東縣瑪家鄉,女,雙胞胎,0
110,按登記日期分,10013280,屏東縣瑪家鄉,女,3胞胎,0
110,按登記日期分,10013280,屏東縣瑪家鄉,女,4胞胎,0
110,按登記日期分,10013280,屏東縣瑪家鄉,女,5胞胎以上,0
110,按登記日期分,10013290,屏東縣泰武鄉,男,單胎,24
110,按登記日期分,10013290,屏東縣泰武鄉,男,雙胞胎,0
110,按登記日期分,10013290,屏東縣泰武鄉,男,3胞胎,0
110,按登記日期分,10013290,屏東縣泰武鄉,男,4胞胎,0
110,按登記日期分,10013290,屏東縣泰武鄉,男,5胞胎以上,0
110,按登記日期分,10013290,屏東縣泰武鄉,女,單胎,24
110,按登記日期分,10013290,屏東縣泰武鄉,女,雙胞胎,0
110,按登記日期分,10013290,屏東縣泰武鄉,女,3胞胎,0
110,按登記日期分,10013290,屏東縣泰武鄉,女,4胞胎,0
110,按登記日期分,10013290,屏東縣泰武鄉,女,5胞胎以上,0
110,按登記日期分,10013300,屏東縣來義鄉,男,單胎,45
110,按登記日期分,10013300,屏東縣來義鄉,男,雙胞胎,0
110,按登記日期分,10013300,屏東縣來義鄉,男,3胞胎,0
110,按登記日期分,10013300,屏東縣來義鄉,男,4胞胎,0
110,按登記日期分,10013300,屏東縣來義鄉,男,5胞胎以上,0
110,按登記日期分,10013300,屏東縣來義鄉,女,單胎,33
110,按登記日期分,10013300,屏東縣來義鄉,女,雙胞胎,0
110,按登記日期分,10013300,屏東縣來義鄉,女,3胞胎,0
110,按登記日期分,10013300,屏東縣來義鄉,女,4胞胎,0
110,按登記日期分,10013300,屏東縣來義鄉,女,5胞胎以上,0
110,按登記日期分,10013310,屏東縣春日鄉,男,單胎,18
110,按登記日期分,10013310,屏東縣春日鄉,男,雙胞胎,4
110,按登記日期分,10013310,屏東縣春日鄉,男,3胞胎,0
110,按登記日期分,10013310,屏東縣春日鄉,男,4胞胎,0
110,按登記日期分,10013310,屏東縣春日鄉,男,5胞胎以上,0
110,按登記日期分,10013310,屏東縣春日鄉,女,單胎,15
110,按登記日期分,10013310,屏東縣春日鄉,女,雙胞胎,0
110,按登記日期分,10013310,屏東縣春日鄉,女,3胞胎,0
110,按登記日期分,10013310,屏東縣春日鄉,女,4胞胎,0
110,按登記日期分,10013310,屏東縣春日鄉,女,5胞胎以上,0
110,按登記日期分,10013320,屏東縣獅子鄉,男,單胎,20
110,按登記日期分,10013320,屏東縣獅子鄉,男,雙胞胎,0
110,按登記日期分,10013320,屏東縣獅子鄉,男,3胞胎,0
110,按登記日期分,10013320,屏東縣獅子鄉,男,4胞胎,0
110,按登記日期分,10013320,屏東縣獅子鄉,男,5胞胎以上,0
110,按登記日期分,10013320,屏東縣獅子鄉,女,單胎,22
110,按登記日期分,10013320,屏東縣獅子鄉,女,雙胞胎,0
110,按登記日期分,10013320,屏東縣獅子鄉,女,3胞胎,0
110,按登記日期分,10013320,屏東縣獅子鄉,女,4胞胎,0
110,按登記日期分,10013320,屏東縣獅子鄉,女,5胞胎以上,0
110,按登記日期分,10013330,屏東縣牡丹鄉,男,單胎,13
110,按登記日期分,10013330,屏東縣牡丹鄉,男,雙胞胎,0
110,按登記日期分,10013330,屏東縣牡丹鄉,男,3胞胎,0
110,按登記日期分,10013330,屏東縣牡丹鄉,男,4胞胎,0
110,按登記日期分,10013330,屏東縣牡丹鄉,男,5胞胎以上,0
110,按登記日期分,10013330,屏東縣牡丹鄉,女,單胎,15
110,按登記日期分,10013330,屏東縣牡丹鄉,女,雙胞胎,0
110,按登記日期分,10013330,屏東縣牡丹鄉,女,3胞胎,0
110,按登記日期分,10013330,屏東縣牡丹鄉,女,4胞胎,0
110,按登記日期分,10013330,屏東縣牡丹鄉,女,5胞胎以上,0
110,按登記日期分,10014010,臺東縣臺東市,男,單胎,354
110,按登記日期分,10014010,臺東縣臺東市,男,雙胞胎,4
110,按登記日期分,10014010,臺東縣臺東市,男,3胞胎,0
110,按登記日期分,10014010,臺東縣臺東市,男,4胞胎,0
110,按登記日期分,10014010,臺東縣臺東市,男,5胞胎以上,0
